city,district,neighborhood,room,living_room,area,age,floor,price
mugla,ortaca,eksiliyurt,1,1,80,6,2,15000
mugla,milas,gulluk,2,1,80,5,1,18000
mugla,bodrum,yenikoy,2,1,95,18,0,33000
mugla,ortaca,sarigerme,2,1,160,1,2,5000
mugla,marmaris,kemeralti,2,1,120,25,3,30000
mugla,bodrum,bahcelievler,3,1,140,4,2,45000
mugla,mentese,orhaniye,3,1,130,11,2,20000
mugla,milas,haci_ilyas,2,1,100,10,2,12000
mugla,bodrum,turgutreis,2,1,90,16,0,20000
mugla,bodrum,koyunbaba,2,1,164,5,3,60000
mugla,fethiye,pazaryeri,2,1,85,1,0,40000
mugla,ortaca,arikbasi,3,1,145,10,3,15000
mugla,fethiye,tasyaka,2,1,100,15,3,20000
mugla,fethiye,cumhuriyet,1,1,75,16,3,27000
mugla,milas,oren,3,1,115,1,2,20000
mugla,bodrum,yenikoy,3,1,150,21,2,40000
mugla,ortaca,yesilyurt,2,1,95,15,5,10000
mugla,mentese,yenikoy,3,1,150,5,2,22500
mugla,milas,becin,1,1,55,12,3,14500
mugla,marmaris,armutalan,2,1,130,16,2,45000
mugla,marmaris,armutalan,2,1,95,15,0,30000
mugla,bodrum,torba,2,1,75,15,0,25000
mugla,marmaris,selimiye,2,1,165,25,2,39900
mugla,bodrum,yahsi,1,1,85,7,0,35000
mugla,milas,kiyikislacik,3,1,200,20,2,50000
mugla,milas,bogazici,1,1,52,3,0,36000
mugla,bodrum,turgutreis,2,1,60,30,3,25000
mugla,fethiye,patlangic,2,1,100,4,1,18000
mugla,bodrum,torba,3,1,160,26,0,50000
mugla,ortaca,guzelyurt,2,1,110,1,2,19000
mugla,fethiye,inlice,2,1,100,0,0,15000
mugla,mentese,yesilyurt,3,1,125,28,0,15000
mugla,marmaris,armutalan,1,1,50,17,3,20000
mugla,milas,aydinlikevler,3,1,140,4,2,20000
mugla,marmaris,beldibi,2,1,150,15,3,26500
mugla,datca,mesudiye,2,1,100,5,2,15000
mugla,ortaca,dalyan,4,1,180,5,0,25000
mugla,milas,kiyikislacik,3,1,100,28,0,15500
mugla,bodrum,gumusluk,3,1,140,30,2,25000
mugla,ortaca,karaburun,1,1,65,5,3,12500
mugla,fethiye,karaculha,2,1,95,5,5,13000
mugla,marmaris,selimiye,3,1,110,1,2,12000
mugla,mentese,gulagzi,4,1,200,6,2,36000
mugla,fethiye,karaculha,2,1,110,25,0,11000
mugla,bodrum,tepecik,3,1,137,21,2,39500
mugla,ortaca,cumhuriyet,3,1,172,8,2,20000
mugla,fethiye,tasyaka,3,1,90,15,5,16000
mugla,fethiye,pazaryeri,2,1,85,1,2,40000
mugla,dalaman,hurriyet,2,1,85,1,2,11500
mugla,fethiye,oludeniz,4,1,220,11,0,45000
mugla,milas,oren,3,1,125,19,2,20000
mugla,fethiye,foca,2,1,80,15,3,16000
mugla,bodrum,cevat_sakir,2,1,150,25,0,42500
mugla,dalaman,sogutluyurt,1,1,55,0,2,10000
mugla,bodrum,eskicesme,2,1,90,1,0,45000
mugla,bodrum,eskicesme,2,1,75,5,2,42000
mugla,koycegiz,toparlar,3,1,135,10,0,13500
mugla,milas,gulluk,2,1,85,11,2,20000
mugla,datca,iskele,1,1,55,4,5,40000
mugla,mentese,karamehmet,3,1,150,15,3,18000
mugla,bodrum,torba,1,1,70,1,0,22000
mugla,ortaca,eskikoy,2,1,80,2,2,21000
mugla,milas,bogazici,2,1,100,15,2,20000
mugla,dalaman,sogutluyurt,2,1,90,0,3,10000
mugla,marmaris,armutalan,3,1,160,16,1,30000
mugla,milas,cumhuriyet,3,1,125,25,3,15500
mugla,datca,iskele,2,1,75,4,-1,25000
mugla,fethiye,pazaryeri,2,1,110,15,5,14000
mugla,koycegiz,toparlar,2,1,150,4,3,15000
mugla,koycegiz,gelisim,2,1,120,5,2,13000
mugla,dalaman,sogutluyurt,2,1,100,10,5,10000
mugla,bodrum,gumbet,2,1,85,15,0,40000
mugla,ortaca,kemaliye,3,1,150,1,2,6000
mugla,ortaca,dalyan,3,1,90,10,5,15000
mugla,mentese,karamehmet,3,1,135,6,0,32500
mugla,fethiye,foca,2,1,85,8,1,20000
mugla,milas,dorttepe,2,1,95,2,0,23000
mugla,bodrum,gumusluk,2,1,86,14,0,26000
mugla,bodrum,bahcelievler,3,1,110,4,1,30000
mugla,bodrum,bitez,2,1,90,11,0,30000
mugla,mentese,yenikoy,2,1,50,10,0,6500
mugla,datca,iskele,1,1,65,4,0,20000
mugla,koycegiz,yeni,2,1,100,16,0,14000
mugla,bodrum,bitez,2,1,80,10,2,25000
mugla,bodrum,bahcelievler,3,1,130,5,0,30000
mugla,marmaris,tepe,1,1,45,20,3,20000
mugla,milas,gulluk,2,1,100,2,5,17500
mugla,marmaris,tepe,2,1,95,30,2,30000
mugla,dalaman,merkez,2,1,85,0,2,13000
mugla,mentese,karamehmet,3,1,180,13,5,23000
mugla,bodrum,islamhaneleri,3,1,120,22,5,50000
mugla,bodrum,karaova,2,1,92,5,5,18000
mugla,ortaca,cumhuriyet,2,1,85,0,3,13000
mugla,bodrum,turkbuku,2,1,110,16,0,25000
mugla,fethiye,kesikkapi,1,1,60,20,4,10000
mugla,fethiye,foca,3,1,130,16,0,32500
mugla,ortaca,dalyan,1,1,93,13,1,18000
mugla,fethiye,foca,1,1,80,11,2,15000
mugla,koycegiz,yeni,3,1,130,0,2,20000
mugla,bodrum,koyunbaba,2,1,95,26,2,25000
mugla,milas,haciabti,2,1,115,15,2,12500
mugla,fethiye,karaculha,2,1,90,5,2,12000
mugla,bodrum,cirkan,2,1,85,0,5,35000
mugla,bodrum,cevat_sakir,3,1,200,10,3,30000
mugla,marmaris,turgut,2,1,50,1,2,12000
mugla,bodrum,yakakoy,3,1,200,5,2,50000
mugla,bodrum,yahsi,2,1,90,12,0,30000
mugla,bodrum,yalikavak,2,1,90,15,0,35000
mugla,bodrum,bitez,2,1,90,15,2,35000
mugla,marmaris,cildir,1,1,75,16,2,25000
mugla,mentese,yenikoy,2,1,55,0,1,11000
mugla,koycegiz,gelisim,3,1,132,5,0,18000
mugla,bodrum,cirkan,2,1,110,16,3,28500
mugla,dalaman,kapukargin,2,1,130,8,3,12000
mugla,bodrum,bitez,2,1,120,10,0,40000
mugla,bodrum,gumusluk,3,1,130,4,1,55000
mugla,koycegiz,yeni,3,1,165,11,0,18000
mugla,bodrum,karaova,2,1,75,5,5,13000
mugla,dalaman,altintas,1,1,60,0,0,11000
mugla,ortaca,eskikoy,3,1,120,15,1,13000
mugla,mentese,gulagzi,3,1,145,16,2,21000
mugla,fethiye,ciftlik,2,1,120,21,0,20000
mugla,koycegiz,gelisim,2,1,100,5,0,20000
mugla,fethiye,tuzla,2,1,130,11,0,20000
mugla,fethiye,karaculha,2,1,85,0,2,10000
mugla,marmaris,armutalan,2,1,75,16,1,20000
mugla,bodrum,konacik,2,1,90,5,2,35000
mugla,milas,meselik,2,1,60,6,5,18000
mugla,bodrum,dirmil,2,1,80,15,3,25000
mugla,mentese,yesilyurt,3,1,160,11,0,30000
mugla,bodrum,koyunbaba,3,1,120,0,0,60000
mugla,dalaman,serefler,2,1,170,11,2,15000
mugla,fethiye,tasyaka,2,1,90,20,3,25000
mugla,fethiye,foca,2,1,85,5,0,25000
mugla,koycegiz,ekincik,2,1,80,0,0,15000
mugla,ortaca,dalyan,3,1,140,5,2,41000
mugla,marmaris,hisaronu,2,1,120,15,2,33000
mugla,ortaca,cayli,2,1,80,0,3,13000
mugla,bodrum,turkkuyusu,2,1,120,21,1,45000
mugla,milas,oren,2,1,70,2,-1,15000
mugla,bodrum,eskicesme,1,1,55,15,3,17000
mugla,dalaman,karacali,2,1,95,0,2,15000
mugla,bodrum,eskicesme,1,1,65,5,1,32000
mugla,fethiye,tasyaka,1,1,70,15,0,13000
mugla,bodrum,koyunbaba,2,1,85,17,0,22000
mugla,koycegiz,gulpinar,3,1,140,5,0,18000
mugla,dalaman,karacali,3,1,135,10,1,15500
mugla,bodrum,cirkan,2,1,85,0,5,35000
mugla,mentese,yenikoy,4,1,165,0,2,40000
mugla,bodrum,turgutreis,1,1,60,20,0,20000
mugla,ula,gokova,3,1,175,0,0,40000
mugla,dalaman,altintas,1,1,60,0,2,11500
mugla,ortaca,cumhuriyet,2,1,85,0,3,14000
mugla,marmaris,armutalan,1,1,55,18,3,25000
mugla,ortaca,eskikoy,2,1,115,10,2,15000
mugla,ortaca,okcular,1,1,121,0,2,35000
mugla,bodrum,peksimet,3,1,120,30,2,35000
mugla,bodrum,geris,2,1,110,25,2,42000
mugla,bodrum,eskicesme,1,1,65,15,2,20000
mugla,mentese,akcaova,2,1,115,15,2,15000
mugla,bodrum,kemer,3,1,100,25,0,35000
mugla,fethiye,karaculha,2,1,135,15,0,10000
mugla,bodrum,akcaalan,3,1,110,4,2,40000
mugla,milas,ahmet_cavus_hayitli,2,1,130,11,2,27500
mugla,milas,cumhuriyet,4,1,150,3,1,20000
mugla,fethiye,tasyaka,2,1,80,15,3,13000
mugla,fethiye,yaniklar,2,1,120,1,2,20000
mugla,ortaca,dalyan,2,1,90,15,2,18000
mugla,fethiye,cumhuriyet,1,1,40,25,2,17000
mugla,bodrum,yenikoy,3,1,144,0,2,60000
mugla,koycegiz,yeni,2,1,140,5,1,12000
mugla,koycegiz,gelisim,2,1,100,5,0,11000
mugla,marmaris,hisaronu,1,1,70,12,2,10000
mugla,dalaman,ege,3,1,150,11,2,13000
mugla,mentese,yesilyurt,2,1,90,11,0,15000
mugla,ortaca,cayli,2,1,85,2,0,11000
mugla,marmaris,armutalan,1,1,65,15,2,20000
mugla,bodrum,yokusbasi,2,1,70,16,0,20000
mugla,bodrum,kucukbuk,3,1,110,11,0,40000
mugla,koycegiz,ulucami,3,1,125,4,2,25000
mugla,mentese,emirbeyazit,4,1,185,17,1,35000
mugla,dalaman,karacali,3,1,145,12,3,12000
mugla,bodrum,bahcelievler,3,1,120,6,2,50000
mugla,bodrum,akyarlar,4,1,140,16,0,60000
mugla,fethiye,cami,2,1,105,4,2,18000
mugla,bodrum,gumbet,2,1,85,11,2,50000
mugla,mentese,yerkesik,2,1,110,15,1,10000
mugla,dalaman,karacali,2,1,100,16,2,10000
mugla,fethiye,camkoy,3,1,120,15,0,12000
mugla,bodrum,peksimet,2,1,185,1,3,28500
mugla,ortaca,cayli,3,1,145,6,2,14500
mugla,bodrum,cevat_sakir,1,1,50,0,0,20000
mugla,fethiye,tasyaka,3,1,170,15,3,20000
mugla,dalaman,merkez,2,1,110,8,5,18000
mugla,bodrum,cirkan,2,1,85,10,0,22000
mugla,milas,oren,2,1,110,2,2,20000
mugla,koycegiz,yangi,3,1,181,10,1,15000
mugla,marmaris,orhaniye,2,1,62,6,2,10000
mugla,bodrum,akcaalan,3,1,120,11,1,20000
mugla,bodrum,bitez,2,1,100,20,1,25000
mugla,ortaca,cayli,1,1,65,0,1,9500
mugla,ortaca,dalyan,4,1,180,11,0,30000
mugla,bodrum,karabag,2,1,95,7,0,30000
mugla,milas,cokertme,2,1,80,6,5,12000
