"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","list-view-header","list-view-location","celly 4","he-lazy-image src","img-wrp href","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-bornova-mevlana-kiralik/daire/78224-1177","3","13.000","11-03-2024","Kiralık Daire","Stüdyo","55 m²","4
                      Yaşında","Evka-3 Emlak'tan Mevlana'da 1+0 Kiralık Daire","Bornova, Mevlana Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/0/2/3/3/9/3/c4dc9ee1-765c-448a-bc2f-ca79e91fcd5d.jpeg","",""
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/2195-3230","16","22.000","22-03-2024","Kiralık Daire","1 +
                        1","40 m²","Sıfır Bina","Marka Bornova Plus' Ta 1+1 Full Eşyalı Kiralık Daire","Bornova, Kazımdirik Mahallesi","5. Kat","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/1/2/0/0/7934a40e-6b7b-4993-8308-b10f6b6e8f3d.jpg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nova-2195",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/36744-4973","33","400.000","09-03-2024","Kiralık Villa","5 +
                        1","200 m²","4
                      Yaşında","Alaçatı'da Tek Müstakil 5+1 Havuzlu Ağustos Kiralık Lüks Taş Villa","Çeşme, Alaçatı Mahallesi","","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/4/7/6/3/0/877a05ac-81bf-4041-917d-b7308f59f87f.jpg","https://www.hepsiemlak.com/emlak-ofisi/arda-gayrimenkul-yatirim-danismanligi-36744",""
"https://www.hepsiemlak.com/izmir-konak-goztepe-kiralik/yali-dairesi/92446-657","24","35.000","07-03-2024","Kiralık Yalı Dairesi","2 +
                        1","120 m²","40
                      Yaşında","Göztepede İçi Bakımlı Arakat Deniz Manzaralı Yalı Dairesi","Konak, Göztepe Mahallesi","3. Kat","","",""
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/109159-23","13","11.000","08-03-2024","Kiralık Daire","1 +
                        1","55 m²","4
                      Yaşında","Safir'den Kuruçeşme Mahallesinde 1+1 Eşyalı Kiralık","Buca, Kuruçeşme Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/1/1/2/3/2/4/2f49a095-532d-4431-95c1-d008f73e8bc9.jpg","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-ve-yatirim-danismanligi-109159","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/1/9/0/1/7c84690d-8342-4679-a6d5-900f4d139a48.jpg"
"https://www.hepsiemlak.com/izmir-cesme-ardic-kiralik/villa/125876-1446","60","225.000","09-02-2024","Kiralık Villa","4 +
                        1","402 m²","35
                      Yaşında","Paşalimanı’nda  Deniz Manzaralı Ve Denize Yakın Tadilatlı 4+1 Geniş Bahçeli Villa.","Çeşme, Ardıç Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/4/8/0/2/1/4/1685626476-083221-40882081.jpeg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg"
"https://www.hepsiemlak.com/izmir-cesme-cumhuriyet-kiralik/daire/93598-769","19","150.000","05-04-2024","Kiralık Daire","1 +
                        1","60 m²","5
                      Yaşında","Alaçatı Gayrimenkulden Dalyan'da Denize Sıfır Sitede  Yaz  Sezonu İçin Kiralık Daire.","Çeşme, Cumhuriyet Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/6/3/6/2/8/3/6e7c2588-4885-4da3-9a50-337b6b26a8f2.jpg","https://www.hepsiemlak.com/emlak-ofisi/alacati-gayrimenkul-93598","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/9/5/3/9/0/db8531c2-d7c0-412e-990b-32dad2d6b1dd.jpg"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/58372-4627","24","28.500","17-03-2024","Kiralık Daire","2 +
                        1","84 m²","2
                      Yaşında","Ataşehir Modern Kiralık 2+1daire Hazal Muti' Den","Çiğli, Ataşehir Mahallesi","6. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/1/2/4/0/2/4/38f947c5-4415-4d45-8144-7ed195ac6a88.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg"
"https://www.hepsiemlak.com/izmir-menemen-inonu-kiralik/daire/112706-6249","29","9.000","21-03-2024","Kiralık Daire","2 +
                        1","65 m²","7
                      Yaşında","Seyrek Bakırçay Üniversitesi'ne Yakın 2+1 Kiralık Daire","Menemen, İnönü Mahallesi","Ara Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/5/3/7/5/1/4/fb496065-70e8-45a3-bf06-bdbfa923c26a.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg"
"https://www.hepsiemlak.com/izmir-cesme-ilica-kiralik/residence/6057-2309","31","400.000","10-03-2024","Kiralık Residence","1 +
                        1","80 m²","2
                      Yaşında","Class'tan Ilıcada Plaja 50 Metre Mesafede Residence 1+1 Daire Sezonluk Veya Yıllık","Çeşme, Ilıca Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/6/1/2/3/2/4/e46b3a26-5b14-4b9f-a4fb-defb8be04f9b.jpg","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/5/0/6/0/0/bf08ebce-ebb7-4f57-a063-a900b0d47a68.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-kiralik/daire/42679-1411","17","18.000","27-02-2024","Kiralık Daire","3 +
                        1","125 m²","30
                      Yaşında","Şule Emlakta Mobilyalı Daire 3+1 Y.Z 18.000 Tl","Karşıyaka, Bostanlı Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/2/3/1/2/2/4/1708034151-4376578-42213232.jpeg","",""
"https://www.hepsiemlak.com/izmir-bornova-inonu-kiralik/daire/105206-142","23","7.000","02-04-2024","Kiralık Daire","1 +
                        1","45 m²","26
                      Yaşında","Bornova Atatürk Mah.Seyit Şanlı Yakını 1+1 Kiralık Bahçe Katı Bayana","Bornova, İnönü Mahallesi","Bahçe Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/3/3/7/9/1/4/a718ae73-4d8f-4a6d-b71e-3b013c835017.jpeg","",""
"https://www.hepsiemlak.com/izmir-buca-yigitler-kiralik/daire/24511-8740","37","19.500","15-04-2024","Kiralık Daire","3 +
                        1","170 m²","30
                      Yaşında","İşçievleri Yiğitler Mh 3+1 170m2 Kapalı Mutfak Doğalgazlı Kiralık Daire","Buca, Yiğitler Mahallesi","4. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/7/4/6/1/2/4/5496b77b-c577-4714-be19-c883c6f2519c.jpg","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/5/4/2/0/3922f0dd-473c-43e4-b321-1b243510615a.jpg"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/37033-3462","28","65.000","07-02-2024","Kiralık Daire","4 +
                        1","220 m²","30
                      Yaşında","Harika Lokasyon Alsancak 1 Kordonda  Full Tadilatlı Muhteşem Deniz Manzaralı  4+1 Harika Daire","Konak, Alsancak Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/8/9/9/7/1/4/1700482908285-41799802.jpg","",""
"https://www.hepsiemlak.com/izmir-kemalpasa-sekiz-eylul-kiralik/daire/83818-674","22","10.500","02-02-2024","Kiralık Daire","2 +
                        1","90 m²","21
                      Yaşında","Kemalapaşa Sekiz Eylül Kiralık 2+1 90 M2 Daire","Kemalpaşa, Sekiz Eylül Mahallesi","3. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/9/6/4/1/2/4/830f8974-bf51-40c0-936f-7ee84a9fcf5e.jpeg","https://www.hepsiemlak.com/emlak-ofisi/izmir-kent-gayrimenkul-ve-yatirim-83818","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/1/8/3/8/0/27981358-03cb-4ba9-94f2-3f187a586c81.jpg"
"https://www.hepsiemlak.com/izmir-gaziemir-atifbey-kiralik/daire/56650-640","16","22.000","15-04-2024","Kiralık Daire","3 +
                        1","138 m²","16
                      Yaşında","Gaziemir Atıfbey Mahallesi Etiler Caddesinde 138 M2 3+1 Doğalgazlı Daire","Gaziemir, Atıfbey Mahallesi","4. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/0/7/4/0/2/4/1705157217-19169-42047015.jpeg","",""
"https://www.hepsiemlak.com/izmir-guzelbahce-siteler-kiralik/daire/24999-984","16","25.000","30-03-2024","Kiralık Daire","2 +
                        1","105 m²","26
                      Yaşında","Güzelbahçe Sitelerde Manzaralı, Eşyalı Kiralık","Güzelbahçe, Siteler Mahallesi","4. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/5/4/7/9/1/4/f5a16484-f210-4408-be93-9b17df2e2bf4.jpeg","https://www.hepsiemlak.com/emlak-ofisi/izmir-monopoly-gayrimenkul-24999","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/9/9/4/2/0/b32d38ed-fa52-4747-be36-85d10a220390.jpg"
"https://www.hepsiemlak.com/izmir-cesme-ilica-kiralik/villa/31745-20927","18","350.000","09-04-2024","Kiralık Villa","3 +
                        1","120 m²","26
                      Yaşında","Ilıca Yıldızburnunda Havuzlu Site İçinde Denize 50 Mt 3+1","Çeşme, Ilıca Mahallesi","Zemin","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/4/6/7/4/2/4/14ac8e13-63e7-4115-8166-02db257cfacb.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-cumhuriyet-kiralik/daire/110953-512","19","9.000","06-03-2024","Kiralık Daire","2 +
                        1","70 m²","31
                      Yaşında","Karşıyaka Cumhuriyet Mah. Anadolu Cad. Yakını Kiralık 2+1 Daire","Karşıyaka, Cumhuriyet Mahallesi","4. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/5/4/9/9/1/4/1704397775-85635-41994521.jpeg","",""
"https://www.hepsiemlak.com/izmir-buca-kozagac-kiralik/daire/71024-667","35","13.500","26-03-2024","Kiralık Daire","2 +
                        1","70 m²","5
                      Yaşında","Marka Dan Üçkuyular Meydanda 2+1 Doğalgazlı Klimalı Eşyalı Daire","Buca, Kozağaç Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/3/3/5/3/2/4/15b12f34-6ca4-45a9-bcd4-93a8844dec7b.jpeg","https://www.hepsiemlak.com/emlak-ofisi/marka-gayrimenkul-71024","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/0/1/7/0/7dda055d-5082-46bd-ad38-896553f4ebda.jpg"
"https://www.hepsiemlak.com/izmir-cigli-evka-2-kiralik/daire/21001-17445","30","22.500","13-03-2024","Kiralık Daire","3 +
                        1","125 m²","10
                      Yaşında","Çigli Evka 2 Ful Eşyalı 3+1 Daire Çigli Serkan Emlak Güvencesiyle","Çiğli, Evka - 2 Mahallesi","Giriş Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/1/9/4/3/2/4/1385ab28-d56b-4473-8665-a2a2e324fe26.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-ilica-kiralik/villa/31201-1022","30","350.000","02-04-2024","Kiralık Villa","3 +
                        2","165 m²","10
                      Yaşında","Çeşme Boyalıkta Kiralık Deniz Manzaralı Triblex Villa","Çeşme, Ilıca Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/3/6/3/1/1/4/e261f1b8-e1b2-43d7-a4f1-d3c343c33218.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-sifne-kiralik/yazlik/65747-586","34","400.000","16-03-2024","Kiralık Yazlık","3 +
                        1","120 m²","8
                      Yaşında","(s586) Havuzlu Site, Geniş Yeşil Alan, Denize Marketlere Yakın.","Çeşme, Şifne Mahallesi","Villa Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/9/9/7/3/6/2/928e7dea-ee10-460b-8d28-cd41d53c9c75.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-odemis-suleyman-demirel-kiralik/daire/124876-633","15","5.500","09-04-2024","Kiralık Daire","3 +
                        1","100 m²","30
                      Yaşında","Kiralık Daire","Ödemiş, Süleyman Demirel Mahallesi","En Üst Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/4/4/4/1/2/4/1706871245012-42144483.jpg","",""
"https://www.hepsiemlak.com/izmir-dikili-candarli-kiralik/villa/122193-297","15","16.000","16-04-2024","Kiralık Villa","3 +
                        1","120 m²","25
                      Yaşında","Çandarlı Ege Mavi Kum Sitesi - Deniz Manzaralı - Verendalı 3+1 Eşyalı Kiralık Yazlık","Dikili, Çandarlı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/1/8/1/1/1/4/1689577813839-41118173.jpg","",""
"https://www.hepsiemlak.com/izmir-buca-ufuk-kiralik/daire/113782-289","31","12.500","06-02-2024","Kiralık Daire","1 +
                        1","50 m²","Sıfır Bina","Buca Fevzi Çakmak Caddesi Üzerinde Sıfır Daire","Buca, Ufuk Mahallesi","2. Kat","","",""
"https://www.hepsiemlak.com/izmir-gaziemir-irmak-kiralik/daire/91567-1829","21","25.000","08-02-2024","Kiralık Daire","3 +
                        1","140 m²","15
                      Yaşında","Berk Emlak'tan Merkezi Konum'da Full Eşyalı Kiralık 3+1","Gaziemir, Irmak Mahallesi","Yüksek Giriş","","",""
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/119895-2274","10","12.000","15-03-2024","Kiralık Daire","1 +
                        1","45 m²","4
                      Yaşında","Buca Hasanağa Bahçesi Yanında 1+1 Eşyalı Kiralık Daire!!","Buca, Adatepe Mahallesi","Ara Kat","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/8/9/1/1/96681a8d-acf4-4d1c-b71b-06316dd8f3d1.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-3-119895",""
"https://www.hepsiemlak.com/izmir-cesme-reisdere-kiralik/daire/125876-1443","35","100.000","07-04-2024","Kiralık Daire","1 +
                        1","80 m²","1
                      Yaşında","Reisdere’de Havuzlu Sitede Büyük Bahçeli Bahçe Katı  1+1 Daire","Çeşme, Reisdere Mahallesi","Bahçe Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/8/7/0/2/1/4/1648564349-912311-38614546.jpeg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg"
"https://www.hepsiemlak.com/izmir-cesme-fahrettinpasa-kiralik/villa/93598-652","19","600.000","05-04-2024","Kiralık Villa","3 +
                        1","150 m²","4
                      Yaşında","Alaçatı Gayrimenkul'den Boyalık'ta  Yaz  Sezonu İçin Kiralık Havuzlu Villa.","Çeşme, Fahrettinpaşa Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/5/1/8/5/6/3/89bf7c74-5003-468d-9eee-ed56fb278a72.jpg","https://www.hepsiemlak.com/emlak-ofisi/alacati-gayrimenkul-93598","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/9/5/3/9/0/db8531c2-d7c0-412e-990b-32dad2d6b1dd.jpg"
"https://www.hepsiemlak.com/izmir-buca-inonu-kiralik/daire/90115-528","16","8.950","12-04-2024","Kiralık Daire","3 +
                        1","140 m²","21
                      Yaşında","Buca İnönü Mah. 3+1 Arakat Kiralık Daire","Buca, İnönü Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/5/6/4/3/2/4/f8b0fd09-6ad2-4404-b9fd-9981a32bd4b7.jpeg","https://www.hepsiemlak.com/emlak-ofisi/turyap-gaziemir-temsilciligi-90115","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/1/0/9/0/8053d30c-6918-4c8f-a821-1b141378aad0.jpg"
"https://www.hepsiemlak.com/izmir-buca-guven-kiralik/daire/24511-8638","40","13.000","07-02-2024","Kiralık Daire","2 +
                        1","95 m²","28
                      Yaşında","Buca Şirinyer Güven Mh. 2+1 Arakat Kiralık Daire","Buca, Güven Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/3/1/5/7/1/4/2999eee3-a04a-4b31-9de0-428fd75ae0b8.jpg","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/5/4/2/0/3922f0dd-473c-43e4-b321-1b243510615a.jpg"
"https://www.hepsiemlak.com/izmir-menemen-gazi-mustafa-kemal-kiralik/daire/21024-10914","12","9.500","04-03-2024","Kiralık Daire","1 +
                        1","50 m²","Sıfır Bina","Seyrek Verde Plus Sitesinde Kiralık Stüdyo Daire","Menemen, Gazi Mustafa Kemal Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/5/2/0/3/2/4/ca139882-c22a-4748-b3c8-26238d4d2b88.jpg","https://www.hepsiemlak.com/emlak-ofisi/turyap-atasehir-fil-21024","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/0/1/2/0/df7055bd-f19c-4419-b22a-f3323ea09313.jpg"
"https://www.hepsiemlak.com/izmir-konak-cinarli-kiralik/daire/112706-6566","28","60.000","01-02-2024","Kiralık Daire","3 +
                        1","184 m²","Sıfır Bina","Lüks Rezidans: Deniz Manzaralı, Modern Tasarımlı Kiralık Daire!","Konak, Çınarlı Mahallesi","13. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/6/5/9/0/2/4/ca83b209-1ca9-4c7d-8033-9d2ddb0349b4.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg"
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/109884-180","10","16.500","29-02-2024","Kiralık Daire","1 +
                        1","50 m²","Sıfır Bina","Bornova Merkez De Akıllı Binada Kiralık 1+1 Daire","Bornova, Erzene Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/4/5/4/1/2/4/1706879376015-42145439.jpg","",""
"https://www.hepsiemlak.com/izmir-foca-mustafa-kemal-ataturk-kiralik/daire/117861-149","13","14.000","12-04-2024","Kiralık Daire","2 +
                        1","120 m²","1
                      Yaşında","Yenice Emlak","Foça, Mustafa Kemal Atatürk Mahallesi","En Üst Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/4/7/7/9/1/4/1703851894657-41977400.jpg","",""
"https://www.hepsiemlak.com/izmir-karabaglar-karabaglar-kiralik/daire/60124-1312","16","9.000","15-04-2024","Kiralık Daire","2 +
                        1","100 m²","35
                      Yaşında","Karabağlar Karabağlar Mahallesi Kiralık Daire Ara Kat 2+1","Karabağlar, Karabağlar Mahallesi","Ara Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/1/0/9/7/1/4/1ad8415c-f190-4e8f-bf04-c3aa4dcb6bc4.jpg","https://www.hepsiemlak.com/emlak-ofisi/baygun-emlak-60124","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/1/0/6/0/0fd187c7-c77f-426c-b417-6dcd94ff7d56.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-tuna-kiralik/daire/2499-9673","34","16.250","19-03-2024","Kiralık Daire","2 +
                        1","110 m²","28
                      Yaşında","Karşıyaka Çarşı'da Merkezi Isıtmalı Kiralık 2+1 Daire","Karşıyaka, Tuna Mahallesi","3. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/3/9/1/2/0/4/16848e55-dba0-4e56-82ac-6b6632fa261c.jpeg","https://www.hepsiemlak.com/emlak-ofisi/remax-model-2499","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/9/4/2/0/0/f5c7bc72-69e6-483e-ac20-2278c82a8850.jpg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/71024-659","35","13.500","26-03-2024","Kiralık Daire","2 +
                        1","85 m²","4
                      Yaşında","Marka'dan Anacadde&kampüs Yakını 2+1 Eşyalı&klimalı Kiralık Dair","Buca, Kuruçeşme Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/9/3/4/3/2/4/861b6074-938a-4132-b104-2f7723e65656.jpeg","https://www.hepsiemlak.com/emlak-ofisi/marka-gayrimenkul-71024","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/0/1/7/0/7dda055d-5082-46bd-ad38-896553f4ebda.jpg"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/37033-3477","27","50.000","14-02-2024","Kiralık Daire","3 +
                        1","170 m²","35
                      Yaşında","Harika Lokasyon Alsancak 1 Kordonda Möbilyalı Otoparklı 3+1 Harika Daire","Konak, Alsancak Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/2/1/0/9/1/4/1702385378056-41901230.jpg","",""
"https://www.hepsiemlak.com/izmir-cigli-sirintepe-kiralik/daire/21001-17440","33","7.000","12-03-2024","Kiralık Daire","1 +
                        1","65 m²","10
                      Yaşında","Çigli Şirintepede Y Giriş 1+1 Kapalı Mutfak Daire Çigli Serkan Emlak Güvencesiyle","Çiğli, Şirintepe Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/6/6/4/3/2/4/bf93e5ae-75b7-478f-82a4-4f0a6db0405d.jpg","",""
